Total_loss: 5.7187577247619625	 Hash_loss: 5.479815578460693	 Classsifier_loss: 0.9381700336933136	 Entropy_loss: -2.3014278411865234
Total_loss: 5.718261957168579	 Hash_loss: 5.479465198516846	 Classsifier_loss: 0.9378794312477112	 Entropy_loss: -2.3014307737350466
Total_loss: 5.719142770767212	 Hash_loss: 5.48015456199646	 Classsifier_loss: 0.938262265920639	 Entropy_loss: -2.3014288187026977
Total_loss: 5.719661283493042	 Hash_loss: 5.480372905731201	 Classsifier_loss: 0.9388620436191559	 Entropy_loss: -2.301426124572754
Total_loss: 5.720486450195312	 Hash_loss: 5.480903577804566	 Classsifier_loss: 0.9394522488117218	 Entropy_loss: -2.3014323472976685
Total_loss: 5.7207684993743895	 Hash_loss: 5.481143379211426	 Classsifier_loss: 0.9395368099212646	 Entropy_loss: -2.3014321088790894
Total_loss: 5.7191558361053465	 Hash_loss: 5.480130195617676	 Classsifier_loss: 0.9383365035057067	 Entropy_loss: -2.3014270067214966
Total_loss: 5.720984268188476	 Hash_loss: 5.4813495635986325	 Classsifier_loss: 0.9395548939704895	 Entropy_loss: -2.301427125930786
Total_loss: 5.719294834136963	 Hash_loss: 5.479920148849487	 Classsifier_loss: 0.9390355169773101	 Entropy_loss: -2.301430416107178
Total_loss: 5.722183609008789	 Hash_loss: 5.4819892883300785	 Classsifier_loss: 0.940674215555191	 Entropy_loss: -2.3014280080795286
Total_loss: 5.7202796459198	 Hash_loss: 5.480610370635986	 Classsifier_loss: 0.9396249532699585	 Entropy_loss: -2.301431918144226
Total_loss: 5.724015617370606	 Hash_loss: 5.482958221435547	 Classsifier_loss: 0.9424003660678864	 Entropy_loss: -2.3014291286468507
Total_loss: 5.720493125915527	 Hash_loss: 5.480686140060425	 Classsifier_loss: 0.9399009644985199	 Entropy_loss: -2.3014347553253174
Total_loss: 5.720975685119629	 Hash_loss: 5.480990266799926	 Classsifier_loss: 0.9402566969394683	 Entropy_loss: -2.3014293909072876
Total_loss: 5.719945001602173	 Hash_loss: 5.4807257652282715	 Classsifier_loss: 0.9387245416641236	 Entropy_loss: -2.301430654525757
Total_loss: 5.718597555160523	 Hash_loss: 5.479590320587159	 Classsifier_loss: 0.9382995903491974	 Entropy_loss: -2.3014248847961425
Total_loss: 5.718934154510498	 Hash_loss: 5.480205249786377	 Classsifier_loss: 0.937742269039154	 Entropy_loss: -2.30142195224762
Total_loss: 5.719369792938233	 Hash_loss: 5.480408620834351	 Classsifier_loss: 0.9382069051265717	 Entropy_loss: -2.3014223098754885
Total_loss: 5.721936893463135	 Hash_loss: 5.482178640365601	 Classsifier_loss: 0.9398014903068542	 Entropy_loss: -2.3014255285263063
Total_loss: 5.720863485336304	 Hash_loss: 5.481344747543335	 Classsifier_loss: 0.9393233001232147	 Entropy_loss: -2.3014294385910032
Total_loss: 5.722139978408814	 Hash_loss: 5.48205943107605	 Classsifier_loss: 0.9404468655586242	 Entropy_loss: -2.3014286518096925
Total_loss: 5.720417785644531	 Hash_loss: 5.480963897705078	 Classsifier_loss: 0.9391929090023041	 Entropy_loss: -2.301425075531006
Total_loss: 5.719822263717651	 Hash_loss: 5.480866956710815	 Classsifier_loss: 0.9381966829299927	 Entropy_loss: -2.3014301538467405
Total_loss: 5.71945972442627	 Hash_loss: 5.48041877746582	 Classsifier_loss: 0.9383659303188324	 Entropy_loss: -2.301421332359314
Total_loss: 5.72154860496521	 Hash_loss: 5.481914043426514	 Classsifier_loss: 0.939553701877594	 Entropy_loss: -2.3014225482940676
Total_loss: 5.719065999984741	 Hash_loss: 5.480251884460449	 Classsifier_loss: 0.9379121959209442	 Entropy_loss: -2.3014196872711183
Total_loss: 5.721419763565064	 Hash_loss: 5.481708908081055	 Classsifier_loss: 0.9397069394588471	 Entropy_loss: -2.3014271020889283
Total_loss: 5.721924543380737	 Hash_loss: 5.482080459594727	 Classsifier_loss: 0.9399732410907745	 Entropy_loss: -2.3014256238937376
Total_loss: 5.72502121925354	 Hash_loss: 5.483785724639892	 Classsifier_loss: 0.9427567780017853	 Entropy_loss: -2.301428532600403
Total_loss: 5.722041893005371	 Hash_loss: 5.481812953948975	 Classsifier_loss: 0.9407447397708892	 Entropy_loss: -2.3014339208602905
Total_loss: 5.720927286148071	 Hash_loss: 5.481179285049438	 Classsifier_loss: 0.9397818505764007	 Entropy_loss: -2.301429104804993
Total_loss: 5.721180963516235	 Hash_loss: 5.481224155426025	 Classsifier_loss: 0.9401987493038177	 Entropy_loss: -2.3014247894287108
Total_loss: 5.7216575145721436	 Hash_loss: 5.481675052642823	 Classsifier_loss: 0.940250450372696	 Entropy_loss: -2.301428437232971
Total_loss: 5.72149920463562	 Hash_loss: 5.4814605712890625	 Classsifier_loss: 0.9403629004955292	 Entropy_loss: -2.3014282464981077
Total_loss: 5.722122478485107	 Hash_loss: 5.481801843643188	 Classsifier_loss: 0.9409267008304596	 Entropy_loss: -2.301426863670349
Total_loss: 5.719391918182373	 Hash_loss: 5.480162334442139	 Classsifier_loss: 0.9387445747852325	 Entropy_loss: -2.301426887512207
Total_loss: 5.720592927932739	 Hash_loss: 5.481190729141235	 Classsifier_loss: 0.9390902101993561	 Entropy_loss: -2.301429510116577
Total_loss: 5.72184681892395	 Hash_loss: 5.482093667984008	 Classsifier_loss: 0.9397922098636627	 Entropy_loss: -2.301429796218872
Total_loss: 5.7197600364685055	 Hash_loss: 5.480501651763916	 Classsifier_loss: 0.938802307844162	 Entropy_loss: -2.3014270305633544
Total_loss: 5.719126415252686	 Hash_loss: 5.480067777633667	 Classsifier_loss: 0.9384028911590576	 Entropy_loss: -2.301427793502808
Total_loss: 5.720820951461792	 Hash_loss: 5.481277370452881	 Classsifier_loss: 0.9393724799156189	 Entropy_loss: -2.3014267444610597
Total_loss: 5.721361112594605	 Hash_loss: 5.481633186340332	 Classsifier_loss: 0.9397412061691284	 Entropy_loss: -2.301426887512207
Total_loss: 5.720761013031006	 Hash_loss: 5.481421661376953	 Classsifier_loss: 0.9389647364616394	 Entropy_loss: -2.301430368423462
Total_loss: 5.720441055297852	 Hash_loss: 5.481080102920532	 Classsifier_loss: 0.9390076100826263	 Entropy_loss: -2.301428532600403
Total_loss: 5.718051528930664	 Hash_loss: 5.479302597045899	 Classsifier_loss: 0.9377826154232025	 Entropy_loss: -2.301423978805542
Total_loss: 5.7194195747375485	 Hash_loss: 5.48068585395813	 Classsifier_loss: 0.9377515435218811	 Entropy_loss: -2.3014209508895873
Total_loss: 5.718152952194214	 Hash_loss: 5.479726696014405	 Classsifier_loss: 0.937137883901596	 Entropy_loss: -2.301426100730896
Total_loss: 5.719304132461548	 Hash_loss: 5.480612850189209	 Classsifier_loss: 0.9376669824123383	 Entropy_loss: -2.3014227628707884
Total_loss: 5.718967151641846	 Hash_loss: 5.48028826713562	 Classsifier_loss: 0.9376421332359314	 Entropy_loss: -2.301422357559204
Total_loss: 5.718753528594971	 Hash_loss: 5.480189371109009	 Classsifier_loss: 0.9374125480651856	 Entropy_loss: -2.301421284675598
Total_loss: 5.717784404754639	 Hash_loss: 5.479577493667603	 Classsifier_loss: 0.9366978168487549	 Entropy_loss: -2.3014198303222657
Total_loss: 5.71827974319458	 Hash_loss: 5.4799705982208256	 Classsifier_loss: 0.9369015991687775	 Entropy_loss: -2.3014178037643434
Total_loss: 5.718670415878296	 Hash_loss: 5.48011474609375	 Classsifier_loss: 0.9373958468437195	 Entropy_loss: -2.3014242172241213
Total_loss: 5.718532085418701	 Hash_loss: 5.480102634429931	 Classsifier_loss: 0.9371439456939697	 Entropy_loss: -2.3014248609542847
Total_loss: 5.718264532089234	 Hash_loss: 5.479785680770874	 Classsifier_loss: 0.9372424483299255	 Entropy_loss: -2.301424264907837
Total_loss: 5.718698787689209	 Hash_loss: 5.480207061767578	 Classsifier_loss: 0.9372679591178894	 Entropy_loss: -2.301423358917236
Total_loss: 5.718567991256714	 Hash_loss: 5.480018043518067	 Classsifier_loss: 0.9373844981193542	 Entropy_loss: -2.301423740386963
Total_loss: 5.7177348136901855	 Hash_loss: 5.4796226024627686	 Classsifier_loss: 0.9365086853504181	 Entropy_loss: -2.3014217376708985
Total_loss: 5.716918325424194	 Hash_loss: 5.478925037384033	 Classsifier_loss: 0.936271196603775	 Entropy_loss: -2.3014238595962526
Total_loss: 5.71802830696106	 Hash_loss: 5.479680109024048	 Classsifier_loss: 0.936980563402176	 Entropy_loss: -2.3014217615127563
Total_loss: 5.718876361846924	 Hash_loss: 5.480156803131104	 Classsifier_loss: 0.9377226114273072	 Entropy_loss: -2.301417875289917
Total_loss: 5.720121002197265	 Hash_loss: 5.481116724014282	 Classsifier_loss: 0.9382925987243652	 Entropy_loss: -2.3014204263687135
Total_loss: 5.720578670501709	 Hash_loss: 5.48133487701416	 Classsifier_loss: 0.9387726724147797	 Entropy_loss: -2.3014253854751585
Total_loss: 5.718376493453979	 Hash_loss: 5.479804563522339	 Classsifier_loss: 0.9374293923377991	 Entropy_loss: -2.301427412033081
Total_loss: 5.718091249465942	 Hash_loss: 5.479820251464844	 Classsifier_loss: 0.9368256986141205	 Entropy_loss: -2.301418972015381
Total_loss: 5.718981075286865	 Hash_loss: 5.480412769317627	 Classsifier_loss: 0.9374204516410828	 Entropy_loss: -2.3014185667037963
Total_loss: 5.717634582519532	 Hash_loss: 5.479341650009156	 Classsifier_loss: 0.9368702113628388	 Entropy_loss: -2.301422119140625
Total_loss: 5.718606758117676	 Hash_loss: 5.480287647247314	 Classsifier_loss: 0.9369229018688202	 Entropy_loss: -2.3014225721359254
Total_loss: 5.719360589981079	 Hash_loss: 5.4806005477905275	 Classsifier_loss: 0.9378036797046662	 Entropy_loss: -2.301417875289917
Total_loss: 5.720721197128296	 Hash_loss: 5.481581926345825	 Classsifier_loss: 0.9385629177093506	 Entropy_loss: -2.3014228343963623
Total_loss: 5.7189854145050045	 Hash_loss: 5.480408716201782	 Classsifier_loss: 0.9374381184577942	 Entropy_loss: -2.3014236211776735
Total_loss: 5.718888568878174	 Hash_loss: 5.480274724960327	 Classsifier_loss: 0.9375125944614411	 Entropy_loss: -2.3014236450195313
Total_loss: 5.7199522972106935	 Hash_loss: 5.480759382247925	 Classsifier_loss: 0.9386711180210113	 Entropy_loss: -2.3014257669448854
Total_loss: 5.723672771453858	 Hash_loss: 5.483116483688354	 Classsifier_loss: 0.9413974463939667	 Entropy_loss: -2.301423954963684
Total_loss: 5.720606756210327	 Hash_loss: 5.481073999404908	 Classsifier_loss: 0.9393510222434998	 Entropy_loss: -2.301428031921387
Total_loss: 5.724579811096191	 Hash_loss: 5.48355450630188	 Classsifier_loss: 0.9423352062702179	 Entropy_loss: -2.3014225006103515
Total_loss: 5.7202002048492435	 Hash_loss: 5.480946159362793	 Classsifier_loss: 0.9387929975986481	 Entropy_loss: -2.3014244556427004
Total_loss: 5.7216477394104	 Hash_loss: 5.481897354125977	 Classsifier_loss: 0.9397856593132019	 Entropy_loss: -2.301424670219421
Total_loss: 5.7252528190612795	 Hash_loss: 5.484321975708008	 Classsifier_loss: 0.942146646976471	 Entropy_loss: -2.3014249324798586
Total_loss: 5.719542694091797	 Hash_loss: 5.480394887924194	 Classsifier_loss: 0.9385816097259522	 Entropy_loss: -2.3014302015304566
Total_loss: 5.722304582595825	 Hash_loss: 5.482301855087281	 Classsifier_loss: 0.9402911007404328	 Entropy_loss: -2.30142822265625
Total_loss: 5.7210174083709715	 Hash_loss: 5.481258392333984	 Classsifier_loss: 0.9398035764694214	 Entropy_loss: -2.301426959037781
Total_loss: 5.719385576248169	 Hash_loss: 5.480335235595703	 Classsifier_loss: 0.938385808467865	 Entropy_loss: -2.3014253616333007
Total_loss: 5.721170234680176	 Hash_loss: 5.481536626815796	 Classsifier_loss: 0.939553153514862	 Entropy_loss: -2.301430034637451
Total_loss: 5.721852493286133	 Hash_loss: 5.481825542449951	 Classsifier_loss: 0.9403391599655151	 Entropy_loss: -2.3014254570007324
Total_loss: 5.7290550708770756	 Hash_loss: 5.486366510391235	 Classsifier_loss: 0.9456636667251587	 Entropy_loss: -2.301433038711548
Total_loss: 5.728335428237915	 Hash_loss: 5.4858440399169925	 Classsifier_loss: 0.9452689826488495	 Entropy_loss: -2.301431345939636
Total_loss: 5.726794004440308	 Hash_loss: 5.4846573829650875	 Classsifier_loss: 0.9445596873760224	 Entropy_loss: -2.3014315366744995
Total_loss: 5.726687860488892	 Hash_loss: 5.484744644165039	 Classsifier_loss: 0.9441723108291626	 Entropy_loss: -2.301428699493408
Total_loss: 5.724403715133667	 Hash_loss: 5.483313083648682	 Classsifier_loss: 0.9424662232398987	 Entropy_loss: -2.30142605304718
Total_loss: 5.726876878738404	 Hash_loss: 5.484900283813476	 Classsifier_loss: 0.9442385971546173	 Entropy_loss: -2.301426720619202
Total_loss: 5.7212683200836185	 Hash_loss: 5.481196546554566	 Classsifier_loss: 0.9404287457466125	 Entropy_loss: -2.301426315307617
Total_loss: 5.722306823730468	 Hash_loss: 5.481798362731934	 Classsifier_loss: 0.9413025796413421	 Entropy_loss: -2.3014288663864138
Total_loss: 5.721632814407348	 Hash_loss: 5.481295347213745	 Classsifier_loss: 0.9409606218338012	 Entropy_loss: -2.301428484916687
Total_loss: 5.723629808425903	 Hash_loss: 5.482651901245117	 Classsifier_loss: 0.9422425091266632	 Entropy_loss: -2.301432752609253
Total_loss: 5.726843643188476	 Hash_loss: 5.484946060180664	 Classsifier_loss: 0.9440814137458802	 Entropy_loss: -2.30143084526062
Total_loss: 5.7197959423065186	 Hash_loss: 5.480467844009399	 Classsifier_loss: 0.9389407873153687	 Entropy_loss: -2.301423215866089
Total_loss: 5.719589328765869	 Hash_loss: 5.480300617218018	 Classsifier_loss: 0.9388622403144836	 Entropy_loss: -2.3014246225357056
Total_loss: 5.7191033363342285	 Hash_loss: 5.47988977432251	 Classsifier_loss: 0.9387128055095673	 Entropy_loss: -2.3014286041259764
Total_loss: 5.719779443740845	 Hash_loss: 5.480516767501831	 Classsifier_loss: 0.938810282945633	 Entropy_loss: -2.301423716545105
Total_loss: 5.719603729248047	 Hash_loss: 5.480424547195435	 Classsifier_loss: 0.9386437058448791	 Entropy_loss: -2.3014266967773436
Total_loss: 5.719254207611084	 Hash_loss: 5.480274486541748	 Classsifier_loss: 0.9382450044155121	 Entropy_loss: -2.3014272451400757
Total_loss: 5.720111131668091	 Hash_loss: 5.480840444564819	 Classsifier_loss: 0.9388265371322632	 Entropy_loss: -2.301426720619202
Total_loss: 5.719615459442139	 Hash_loss: 5.480761528015137	 Classsifier_loss: 0.9379911184310913	 Entropy_loss: -2.3014167308807374
Total_loss: 5.720820522308349	 Hash_loss: 5.48116135597229	 Classsifier_loss: 0.9396038353443146	 Entropy_loss: -2.301426815986633
Total_loss: 5.7222527980804445	 Hash_loss: 5.481872940063477	 Classsifier_loss: 0.9410444319248199	 Entropy_loss: -2.3014235496520996
Total_loss: 5.721533584594726	 Hash_loss: 5.481397676467895	 Classsifier_loss: 0.9405570983886719	 Entropy_loss: -2.301427459716797
Total_loss: 5.722337675094605	 Hash_loss: 5.482071113586426	 Classsifier_loss: 0.940818053483963	 Entropy_loss: -2.3014243602752686
Total_loss: 5.720384025573731	 Hash_loss: 5.480981683731079	 Classsifier_loss: 0.9390894711017609	 Entropy_loss: -2.3014247179031373
Total_loss: 5.720700693130493	 Hash_loss: 5.481115818023682	 Classsifier_loss: 0.939454984664917	 Entropy_loss: -2.301426124572754
Total_loss: 5.720323991775513	 Hash_loss: 5.481108283996582	 Classsifier_loss: 0.9387154340744018	 Entropy_loss: -2.3014198541641235
Total_loss: 5.720122146606445	 Hash_loss: 5.4808649063110355	 Classsifier_loss: 0.9387994408607483	 Entropy_loss: -2.301424479484558
Total_loss: 5.719853115081787	 Hash_loss: 5.48068323135376	 Classsifier_loss: 0.9386243104934693	 Entropy_loss: -2.3014227390289306
Total_loss: 5.721410703659058	 Hash_loss: 5.48145318031311	 Classsifier_loss: 0.9401996850967407	 Entropy_loss: -2.3014238119125365
Total_loss: 5.719276046752929	 Hash_loss: 5.480257320404053	 Classsifier_loss: 0.9383221209049225	 Entropy_loss: -2.3014228343963623
Total_loss: 5.72066969871521	 Hash_loss: 5.481338405609131	 Classsifier_loss: 0.9389477610588074	 Entropy_loss: -2.301424837112427
Total_loss: 5.722178173065186	 Hash_loss: 5.482253742218018	 Classsifier_loss: 0.9401342570781708	 Entropy_loss: -2.3014267683029175
Total_loss: 5.721121311187744	 Hash_loss: 5.4815592765808105	 Classsifier_loss: 0.9394088804721832	 Entropy_loss: -2.30142343044281
Total_loss: 5.720078086853027	 Hash_loss: 5.480749177932739	 Classsifier_loss: 0.9389435470104217	 Entropy_loss: -2.3014280557632447
Total_loss: 5.719598722457886	 Hash_loss: 5.480644369125367	 Classsifier_loss: 0.9381939589977264	 Entropy_loss: -2.3014260053634645
Total_loss: 5.720531368255616	 Hash_loss: 5.4811193466186525	 Classsifier_loss: 0.9391090273857117	 Entropy_loss: -2.301425313949585
Total_loss: 5.720396375656128	 Hash_loss: 5.481264114379883	 Classsifier_loss: 0.93854940533638	 Entropy_loss: -2.3014247179031373
Total_loss: 5.719233703613281	 Hash_loss: 5.480196905136109	 Classsifier_loss: 0.938359010219574	 Entropy_loss: -2.3014266967773436
Total_loss: 5.719406461715698	 Hash_loss: 5.48045916557312	 Classsifier_loss: 0.9381796896457673	 Entropy_loss: -2.301424336433411
Total_loss: 5.718032169342041	 Hash_loss: 5.479668664932251	 Classsifier_loss: 0.9370109617710114	 Entropy_loss: -2.301420211791992
Total_loss: 5.717482185363769	 Hash_loss: 5.479486799240112	 Classsifier_loss: 0.936274665594101	 Entropy_loss: -2.3014201402664183
Total_loss: 5.717467975616455	 Hash_loss: 5.479350423812866	 Classsifier_loss: 0.9365187466144562	 Entropy_loss: -2.3014193296432497
Total_loss: 5.717962837219238	 Hash_loss: 5.479918909072876	 Classsifier_loss: 0.936371523141861	 Entropy_loss: -2.3014198780059814
Total_loss: 5.719255876541138	 Hash_loss: 5.480729389190674	 Classsifier_loss: 0.9373368680477142	 Entropy_loss: -2.3014183759689333
Total_loss: 5.719136476516724	 Hash_loss: 5.480796003341675	 Classsifier_loss: 0.9369651079177856	 Entropy_loss: -2.301421308517456
Total_loss: 5.718970727920532	 Hash_loss: 5.480567264556885	 Classsifier_loss: 0.9370900571346283	 Entropy_loss: -2.3014158248901366
Total_loss: 5.719668388366699	 Hash_loss: 5.481230068206787	 Classsifier_loss: 0.9371596336364746	 Entropy_loss: -2.3014149188995363
Total_loss: 5.718853855133057	 Hash_loss: 5.480333042144776	 Classsifier_loss: 0.9373252511024475	 Entropy_loss: -2.3014178037643434
Total_loss: 5.7210041046142575	 Hash_loss: 5.48180661201477	 Classsifier_loss: 0.9386785805225373	 Entropy_loss: -2.3014174938201903
Total_loss: 5.722938060760498	 Hash_loss: 5.482791566848755	 Classsifier_loss: 0.9405781388282776	 Entropy_loss: -2.301424193382263
Total_loss: 5.7201753616333	 Hash_loss: 5.4810991287231445	 Classsifier_loss: 0.9384368062019348	 Entropy_loss: -2.3014209270477295
Total_loss: 5.719396591186523	 Hash_loss: 5.480440473556518	 Classsifier_loss: 0.938196885585785	 Entropy_loss: -2.301423740386963
Total_loss: 5.7194822311401365	 Hash_loss: 5.480913782119751	 Classsifier_loss: 0.9374214708805084	 Entropy_loss: -2.3014227151870728
Total_loss: 5.718175315856934	 Hash_loss: 5.479916143417358	 Classsifier_loss: 0.9368014514446259	 Entropy_loss: -2.301416301727295
Total_loss: 5.718645429611206	 Hash_loss: 5.480352306365967	 Classsifier_loss: 0.9368704199790955	 Entropy_loss: -2.3014211416244508
Total_loss: 5.720106601715088	 Hash_loss: 5.481359148025513	 Classsifier_loss: 0.937778651714325	 Entropy_loss: -2.301419472694397
Total_loss: 5.718260002136231	 Hash_loss: 5.480072355270385	 Classsifier_loss: 0.9366594552993774	 Entropy_loss: -2.3014206647872926
Total_loss: 5.718408489227295	 Hash_loss: 5.479993200302124	 Classsifier_loss: 0.9371133923530579	 Entropy_loss: -2.3014142513275146
Total_loss: 5.720098304748535	 Hash_loss: 5.480876827239991	 Classsifier_loss: 0.9387276768684387	 Entropy_loss: -2.301422905921936
Total_loss: 5.721558094024658	 Hash_loss: 5.481796407699585	 Classsifier_loss: 0.9398078620433807	 Entropy_loss: -2.3014214277267455
Total_loss: 5.721853351593017	 Hash_loss: 5.482263660430908	 Classsifier_loss: 0.93946293592453	 Entropy_loss: -2.301417827606201
Total_loss: 5.719618844985962	 Hash_loss: 5.480791187286377	 Classsifier_loss: 0.9379389405250549	 Entropy_loss: -2.3014188051223754
Total_loss: 5.7186493396759035	 Hash_loss: 5.480364751815796	 Classsifier_loss: 0.9368529617786407	 Entropy_loss: -2.3014188766479493
Total_loss: 5.7198193073272705	 Hash_loss: 5.480964946746826	 Classsifier_loss: 0.9379930913448333	 Entropy_loss: -2.3014217376708985
Total_loss: 5.7192676067352295	 Hash_loss: 5.4805910110473635	 Classsifier_loss: 0.937635725736618	 Entropy_loss: -2.301413130760193
Total_loss: 5.718562126159668	 Hash_loss: 5.480439376831055	 Classsifier_loss: 0.9365287184715271	 Entropy_loss: -2.301415777206421
Total_loss: 5.718337106704712	 Hash_loss: 5.480269718170166	 Classsifier_loss: 0.9364179909229279	 Entropy_loss: -2.3014151811599732
Total_loss: 5.720898008346557	 Hash_loss: 5.482021903991699	 Classsifier_loss: 0.9380347847938537	 Entropy_loss: -2.3014124155044557
Total_loss: 5.718947076797486	 Hash_loss: 5.48054256439209	 Classsifier_loss: 0.9370927274227142	 Entropy_loss: -2.301418828964233
Total_loss: 5.720139694213867	 Hash_loss: 5.481278657913208	 Classsifier_loss: 0.9380050837993622	 Entropy_loss: -2.3014141082763673
Total_loss: 5.72351713180542	 Hash_loss: 5.483274173736572	 Classsifier_loss: 0.9407688498497009	 Entropy_loss: -2.301414895057678
Total_loss: 5.721762228012085	 Hash_loss: 5.482107448577881	 Classsifier_loss: 0.9395934343338013	 Entropy_loss: -2.3014195203781127
Total_loss: 5.72201623916626	 Hash_loss: 5.482098770141602	 Classsifier_loss: 0.9401204466819764	 Entropy_loss: -2.3014280557632447
Total_loss: 5.722290992736816	 Hash_loss: 5.482387590408325	 Classsifier_loss: 0.9400925576686859	 Entropy_loss: -2.3014291524887085
Total_loss: 5.720569515228272	 Hash_loss: 5.481289958953857	 Classsifier_loss: 0.9388429224491119	 Entropy_loss: -2.3014188766479493
Total_loss: 5.7213019847869875	 Hash_loss: 5.481755971908569	 Classsifier_loss: 0.9393767535686492	 Entropy_loss: -2.3014241218566895
Total_loss: 5.719941091537476	 Hash_loss: 5.480904626846313	 Classsifier_loss: 0.9383583188056945	 Entropy_loss: -2.3014261960983275
Total_loss: 5.718676376342773	 Hash_loss: 5.480284309387207	 Classsifier_loss: 0.9370674431324005	 Entropy_loss: -2.3014161348342896
Total_loss: 5.719667148590088	 Hash_loss: 5.480911111831665	 Classsifier_loss: 0.9377958476543427	 Entropy_loss: -2.301418995857239
Total_loss: 5.720254421234131	 Hash_loss: 5.480982160568237	 Classsifier_loss: 0.9388285219669342	 Entropy_loss: -2.3014214515686033
Total_loss: 5.718368721008301	 Hash_loss: 5.480157899856567	 Classsifier_loss: 0.9367060840129853	 Entropy_loss: -2.301422691345215
Total_loss: 5.718649196624756	 Hash_loss: 5.480274724960327	 Classsifier_loss: 0.9370320677757263	 Entropy_loss: -2.301415705680847
Total_loss: 5.7194324970245365	 Hash_loss: 5.480934572219849	 Classsifier_loss: 0.9372785925865174	 Entropy_loss: -2.3014150857925415
Total_loss: 5.718449354171753	 Hash_loss: 5.480287408828735	 Classsifier_loss: 0.936607426404953	 Entropy_loss: -2.3014169692993165
Total_loss: 5.7183403968811035	 Hash_loss: 5.480480670928955	 Classsifier_loss: 0.9360024690628052	 Entropy_loss: -2.3014156341552736
Total_loss: 5.719480752944946	 Hash_loss: 5.481169700622559	 Classsifier_loss: 0.936904889345169	 Entropy_loss: -2.301412796974182
Total_loss: 5.717612791061401	 Hash_loss: 5.479772233963013	 Classsifier_loss: 0.9359649837017059	 Entropy_loss: -2.3014190196990967
Total_loss: 5.720432567596435	 Hash_loss: 5.4817791938781735	 Classsifier_loss: 0.9375906229019165	 Entropy_loss: -2.301419734954834
Total_loss: 5.719308805465698	 Hash_loss: 5.481046056747436	 Classsifier_loss: 0.9368089735507965	 Entropy_loss: -2.3014174461364747
Total_loss: 5.7184083461761475	 Hash_loss: 5.480311536788941	 Classsifier_loss: 0.9364766240119934	 Entropy_loss: -2.3014152526855467
Total_loss: 5.7195721626281735	 Hash_loss: 5.481111145019531	 Classsifier_loss: 0.937206369638443	 Entropy_loss: -2.3014214038848877
Total_loss: 5.717967557907104	 Hash_loss: 5.479857730865478	 Classsifier_loss: 0.9365031301975251	 Entropy_loss: -2.301418423652649
Total_loss: 5.718413019180298	 Hash_loss: 5.480432939529419	 Classsifier_loss: 0.9362434506416321	 Entropy_loss: -2.301416850090027
Total_loss: 5.717775201797485	 Hash_loss: 5.47989592552185	 Classsifier_loss: 0.9360422134399414	 Entropy_loss: -2.301418662071228
Total_loss: 5.718146944046021	 Hash_loss: 5.480162858963013	 Classsifier_loss: 0.9362501323223114	 Entropy_loss: -2.3014108419418333
Total_loss: 5.720076847076416	 Hash_loss: 5.481535196304321	 Classsifier_loss: 0.937366396188736	 Entropy_loss: -2.3014162302017214
Total_loss: 5.722897720336914	 Hash_loss: 5.483398914337158	 Classsifier_loss: 0.9392807900905609	 Entropy_loss: -2.3014155864715575
Total_loss: 5.71911849975586	 Hash_loss: 5.480647039413452	 Classsifier_loss: 0.937226665019989	 Entropy_loss: -2.301418089866638
Total_loss: 5.721385812759399	 Hash_loss: 5.482171869277954	 Classsifier_loss: 0.9387121617794036	 Entropy_loss: -2.3014211893081664
Total_loss: 5.723670291900635	 Hash_loss: 5.483764600753784	 Classsifier_loss: 0.9400950312614441	 Entropy_loss: -2.3014185190200807
Total_loss: 5.724247312545776	 Hash_loss: 5.483876037597656	 Classsifier_loss: 0.9410265207290649	 Entropy_loss: -2.3014191150665284
Total_loss: 5.720590877532959	 Hash_loss: 5.481586027145386	 Classsifier_loss: 0.9382933974266052	 Entropy_loss: -2.3014182806015016
Total_loss: 5.720627546310425	 Hash_loss: 5.4814772605896	 Classsifier_loss: 0.9385850250720977	 Entropy_loss: -2.301421594619751
Total_loss: 5.719849348068237	 Hash_loss: 5.481293106079102	 Classsifier_loss: 0.9373963415622711	 Entropy_loss: -2.301418828964233
Total_loss: 5.719295263290405	 Hash_loss: 5.481114339828491	 Classsifier_loss: 0.93664510846138	 Entropy_loss: -2.301416110992432
Total_loss: 5.717346096038819	 Hash_loss: 5.47957067489624	 Classsifier_loss: 0.9358340978622437	 Entropy_loss: -2.3014162302017214
Total_loss: 5.717661619186401	 Hash_loss: 5.4799457550048825	 Classsifier_loss: 0.9357148587703705	 Entropy_loss: -2.301415967941284
Total_loss: 5.71876745223999	 Hash_loss: 5.4806875705719	 Classsifier_loss: 0.9364427506923676	 Entropy_loss: -2.3014152526855467
Total_loss: 5.7178081512451175	 Hash_loss: 5.480077743530273	 Classsifier_loss: 0.9357437312602996	 Entropy_loss: -2.3014139890670777
Total_loss: 5.718511152267456	 Hash_loss: 5.480502605438232	 Classsifier_loss: 0.9362998187541962	 Entropy_loss: -2.3014137983322143
Total_loss: 5.719115114212036	 Hash_loss: 5.480852031707764	 Classsifier_loss: 0.9368087708950043	 Entropy_loss: -2.3014130353927613
Total_loss: 5.717012786865235	 Hash_loss: 5.479589414596558	 Classsifier_loss: 0.9351285755634308	 Entropy_loss: -2.301408886909485
Total_loss: 5.716971111297608	 Hash_loss: 5.479547166824341	 Classsifier_loss: 0.9351302146911621	 Entropy_loss: -2.301411008834839
